,Imagepath,Animal,Labels
21951,/content/cat_breed/Tuxedo/46075101_1800.jpg,0,Tuxedo
21952,/content/cat_breed/Tuxedo/43752962_7351.jpg,0,Tuxedo
21953,/content/cat_breed/Tuxedo/46389439_36005.jpg,0,Tuxedo
21954,/content/cat_breed/Tuxedo/42693644_9591.jpg,0,Tuxedo
21955,/content/cat_breed/Tuxedo/45956418_2159.jpg,0,Tuxedo
21956,/content/cat_breed/Tuxedo/43826272_7217.jpg,0,Tuxedo
21957,/content/cat_breed/Tuxedo/46608032_11056.jpg,0,Tuxedo
21958,/content/cat_breed/Tuxedo/46264689_47391.jpg,0,Tuxedo
21959,/content/cat_breed/Tuxedo/42929137_9050.jpg,0,Tuxedo
21960,/content/cat_breed/Tuxedo/42718242_9532.jpg,0,Tuxedo
21961,/content/cat_breed/Tuxedo/44487135_6070.jpg,0,Tuxedo
21962,/content/cat_breed/Tuxedo/42705253_9573.jpg,0,Tuxedo
21963,/content/cat_breed/Tuxedo/46076335_1796.jpg,0,Tuxedo
21964,/content/cat_breed/Tuxedo/45078226_4586.jpg,0,Tuxedo
21965,/content/cat_breed/Tuxedo/45003154_4842.jpg,0,Tuxedo
21966,/content/cat_breed/Tuxedo/42782329_9388.jpg,0,Tuxedo
21967,/content/cat_breed/Tuxedo/45196013_4249.jpg,0,Tuxedo
21968,/content/cat_breed/Tuxedo/43500322_7860.jpg,0,Tuxedo
21969,/content/cat_breed/Tuxedo/44895868_5145.jpg,0,Tuxedo
21970,/content/cat_breed/Tuxedo/45220289_4163.jpg,0,Tuxedo
21971,/content/cat_breed/Tuxedo/44080579_6720.jpg,0,Tuxedo
21972,/content/cat_breed/Tuxedo/46580266_14831.jpg,0,Tuxedo
21973,/content/cat_breed/Tuxedo/44042274_6792.jpg,0,Tuxedo
21974,/content/cat_breed/Tuxedo/45847559_2456.jpg,0,Tuxedo
21975,/content/cat_breed/Tuxedo/45602313_3073.jpg,0,Tuxedo
21976,/content/cat_breed/Tuxedo/44648939_5773.jpg,0,Tuxedo
21977,/content/cat_breed/Tuxedo/43721130_7403.jpg,0,Tuxedo
21978,/content/cat_breed/Tuxedo/43104547_8669.jpg,0,Tuxedo
21979,/content/cat_breed/Tuxedo/44452400_6138.jpg,0,Tuxedo
21980,/content/cat_breed/Tuxedo/45610994_3038.jpg,0,Tuxedo
21981,/content/cat_breed/Tuxedo/45725195_2774.jpg,0,Tuxedo
21982,/content/cat_breed/Tuxedo/45637359_2973.jpg,0,Tuxedo
21983,/content/cat_breed/Tuxedo/46406220_34358.jpg,0,Tuxedo
21984,/content/cat_breed/Tuxedo/45334518_3729.jpg,0,Tuxedo
21985,/content/cat_breed/Tuxedo/43135701_8613.jpg,0,Tuxedo
21986,/content/cat_breed/Tuxedo/45979976_2079.jpg,0,Tuxedo
21987,/content/cat_breed/Tuxedo/45230127_4136.jpg,0,Tuxedo
21988,/content/cat_breed/Tuxedo/44015704_6829.jpg,0,Tuxedo
21989,/content/cat_breed/Tuxedo/43663623_7549.jpg,0,Tuxedo
21990,/content/cat_breed/Tuxedo/46006031_2022.jpg,0,Tuxedo
21991,/content/cat_breed/Tuxedo/44750481_5557.jpg,0,Tuxedo
21992,/content/cat_breed/Tuxedo/45827881_2540.jpg,0,Tuxedo
21993,/content/cat_breed/Tuxedo/46177341_54760.jpg,0,Tuxedo
21994,/content/cat_breed/Tuxedo/43978288_6903.jpg,0,Tuxedo
21995,/content/cat_breed/Tuxedo/46082498_1777.jpg,0,Tuxedo
21996,/content/cat_breed/Tuxedo/45191677_4265.jpg,0,Tuxedo
21997,/content/cat_breed/Tuxedo/45116491_4481.jpg,0,Tuxedo
21998,/content/cat_breed/Tuxedo/45258804_4077.jpg,0,Tuxedo
21999,/content/cat_breed/Tuxedo/43872986_7136.jpg,0,Tuxedo
22000,/content/cat_breed/Tuxedo/45407779_3522.jpg,0,Tuxedo
22001,/content/cat_breed/Tuxedo/43706747_7445.jpg,0,Tuxedo
22002,/content/cat_breed/Tuxedo/43270031_8328.jpg,0,Tuxedo
22003,/content/cat_breed/Tuxedo/42738150_9484.jpg,0,Tuxedo
22004,/content/cat_breed/Tuxedo/44921004_5085.jpg,0,Tuxedo
22005,/content/cat_breed/Tuxedo/46727730_274.jpg,0,Tuxedo
22006,/content/cat_breed/Tuxedo/43437621_7978.jpg,0,Tuxedo
22007,/content/cat_breed/Tuxedo/42641254_9712.jpg,0,Tuxedo
22008,/content/cat_breed/Tuxedo/43721943_7265.jpg,0,Tuxedo
22009,/content/cat_breed/Tuxedo/42962163_8996.jpg,0,Tuxedo
22010,/content/cat_breed/Tuxedo/44566104_5929.jpg,0,Tuxedo
22011,/content/cat_breed/Tuxedo/45751157_2687.jpg,0,Tuxedo
22012,/content/cat_breed/Tuxedo/44077634_6725.jpg,0,Tuxedo
22013,/content/cat_breed/Tuxedo/45079772_4581.jpg,0,Tuxedo
22014,/content/cat_breed/Tuxedo/44071186_6732.jpg,0,Tuxedo
22015,/content/cat_breed/Tuxedo/43282588_8310.jpg,0,Tuxedo
22016,/content/cat_breed/Tuxedo/46725428_289.jpg,0,Tuxedo
22017,/content/cat_breed/Tuxedo/45604294_3062.jpg,0,Tuxedo
22018,/content/cat_breed/Tuxedo/46517876_22418.jpg,0,Tuxedo
22019,/content/cat_breed/Tuxedo/46033133_1958.jpg,0,Tuxedo
22020,/content/cat_breed/Tuxedo/43693977_7481.jpg,0,Tuxedo
22021,/content/cat_breed/Tuxedo/45825856_2549.jpg,0,Tuxedo
22022,/content/cat_breed/Tuxedo/42567247_9910.jpg,0,Tuxedo
22023,/content/cat_breed/Tuxedo/43185887_8482.jpg,0,Tuxedo
22024,/content/cat_breed/Tuxedo/44315105_6351.jpg,0,Tuxedo
22025,/content/cat_breed/Tuxedo/44618268_5828.jpg,0,Tuxedo
22026,/content/cat_breed/Tuxedo/46118240_1692.jpg,0,Tuxedo
22027,/content/cat_breed/Tuxedo/46674606_92.jpg,0,Tuxedo
22028,/content/cat_breed/Tuxedo/46665478_1160.jpg,0,Tuxedo
22029,/content/cat_breed/Tuxedo/42589115_9822.jpg,0,Tuxedo
22030,/content/cat_breed/Tuxedo/46632370_7137.jpg,0,Tuxedo
22031,/content/cat_breed/Tuxedo/46400147_34983.jpg,0,Tuxedo
22032,/content/cat_breed/Tuxedo/45360424_3662.jpg,0,Tuxedo
22033,/content/cat_breed/Tuxedo/46118149_1695.jpg,0,Tuxedo
22034,/content/cat_breed/Tuxedo/45943245_2192.jpg,0,Tuxedo
22035,/content/cat_breed/Tuxedo/43204475_8452.jpg,0,Tuxedo
22036,/content/cat_breed/Tuxedo/44975582_4921.jpg,0,Tuxedo
22037,/content/cat_breed/Tuxedo/43199581_8464.jpg,0,Tuxedo
22038,/content/cat_breed/Tuxedo/45296764_3918.jpg,0,Tuxedo
22039,/content/cat_breed/Tuxedo/43603015_7663.jpg,0,Tuxedo
22040,/content/cat_breed/Tuxedo/44314523_6352.jpg,0,Tuxedo
22041,/content/cat_breed/Tuxedo/45929065_2235.jpg,0,Tuxedo
22042,/content/cat_breed/Tuxedo/42854417_9213.jpg,0,Tuxedo
22043,/content/cat_breed/Tuxedo/44587336_5884.jpg,0,Tuxedo
22044,/content/cat_breed/Tuxedo/43186405_8480.jpg,0,Tuxedo
22045,/content/cat_breed/Tuxedo/46208336_52169.jpg,0,Tuxedo
22046,/content/cat_breed/Tuxedo/44076580_6728.jpg,0,Tuxedo
22047,/content/cat_breed/Tuxedo/46221331_51127.jpg,0,Tuxedo
22048,/content/cat_breed/Tuxedo/43701281_7465.jpg,0,Tuxedo
22049,/content/cat_breed/Tuxedo/46354778_39374.jpg,0,Tuxedo
22050,/content/cat_breed/Tuxedo/45277069_4002.jpg,0,Tuxedo
22051,/content/cat_breed/Tuxedo/44592547_5867.jpg,0,Tuxedo
22052,/content/cat_breed/Tuxedo/46734837_246.jpg,0,Tuxedo
22053,/content/cat_breed/Tuxedo/45798718_2585.jpg,0,Tuxedo
22054,/content/cat_breed/Tuxedo/43185776_8484.jpg,0,Tuxedo
22055,/content/cat_breed/Tuxedo/43539095_7770.jpg,0,Tuxedo
22056,/content/cat_breed/Tuxedo/43114025_8657.jpg,0,Tuxedo
22057,/content/cat_breed/Tuxedo/46071697_1821.jpg,0,Tuxedo
22058,/content/cat_breed/Tuxedo/46164307_55860.jpg,0,Tuxedo
22059,/content/cat_breed/Tuxedo/45207921_4204.jpg,0,Tuxedo
22060,/content/cat_breed/Tuxedo/45163080_4349.jpg,0,Tuxedo
22061,/content/cat_breed/Tuxedo/45367240_3635.jpg,0,Tuxedo
22062,/content/cat_breed/Tuxedo/45174664_4311.jpg,0,Tuxedo
22063,/content/cat_breed/Tuxedo/44403289_6218.jpg,0,Tuxedo
22064,/content/cat_breed/Tuxedo/44014662_6832.jpg,0,Tuxedo
22065,/content/cat_breed/Tuxedo/46729355_261.jpg,0,Tuxedo
22066,/content/cat_breed/Tuxedo/43399816_8064.jpg,0,Tuxedo
22067,/content/cat_breed/Tuxedo/43326514_8200.jpg,0,Tuxedo
22068,/content/cat_breed/Tuxedo/44002085_6852.jpg,0,Tuxedo
22069,/content/cat_breed/Tuxedo/45875265_2397.jpg,0,Tuxedo
22070,/content/cat_breed/Tuxedo/46258420_47980.jpg,0,Tuxedo
22071,/content/cat_breed/Tuxedo/42790083_9368.jpg,0,Tuxedo
22072,/content/cat_breed/Tuxedo/46486097_26191.jpg,0,Tuxedo
22073,/content/cat_breed/Tuxedo/45864507_2428.jpg,0,Tuxedo
22074,/content/cat_breed/Tuxedo/45657081_2947.jpg,0,Tuxedo
22075,/content/cat_breed/Tuxedo/44844577_5308.jpg,0,Tuxedo
22076,/content/cat_breed/Tuxedo/43368620_8125.jpg,0,Tuxedo
22077,/content/cat_breed/Tuxedo/44587348_5881.jpg,0,Tuxedo
22078,/content/cat_breed/Tuxedo/43715450_7415.jpg,0,Tuxedo
22079,/content/cat_breed/Tuxedo/44673437_5721.jpg,0,Tuxedo
22080,/content/cat_breed/Tuxedo/44888869_5168.jpg,0,Tuxedo
22081,/content/cat_breed/Tuxedo/45174338_4313.jpg,0,Tuxedo
22082,/content/cat_breed/Tuxedo/44358888_6284.jpg,0,Tuxedo
22083,/content/cat_breed/Tuxedo/45124039_4463.jpg,0,Tuxedo
22084,/content/cat_breed/Tuxedo/45965181_2121.jpg,0,Tuxedo
22085,/content/cat_breed/Tuxedo/44938631_5020.jpg,0,Tuxedo
22086,/content/cat_breed/Tuxedo/43218615_8418.jpg,0,Tuxedo
22087,/content/cat_breed/Tuxedo/45710110_2819.jpg,0,Tuxedo
22088,/content/cat_breed/Tuxedo/45513334_3307.jpg,0,Tuxedo
22089,/content/cat_breed/Tuxedo/45715359_2807.jpg,0,Tuxedo
22090,/content/cat_breed/Tuxedo/43986727_6884.jpg,0,Tuxedo
22091,/content/cat_breed/Tuxedo/43421615_8005.jpg,0,Tuxedo
22092,/content/cat_breed/Tuxedo/43843001_7181.jpg,0,Tuxedo
22093,/content/cat_breed/Tuxedo/44069472_6736.jpg,0,Tuxedo
22094,/content/cat_breed/Tuxedo/45240097_4113.jpg,0,Tuxedo
22095,/content/cat_breed/Tuxedo/45561807_3188.jpg,0,Tuxedo
22096,/content/cat_breed/Tuxedo/43212106_8429.jpg,0,Tuxedo
22097,/content/cat_breed/Tuxedo/45492973_3370.jpg,0,Tuxedo
22098,/content/cat_breed/Tuxedo/45604346_3060.jpg,0,Tuxedo
22099,/content/cat_breed/Tuxedo/46343677_40442.jpg,0,Tuxedo
22100,/content/cat_breed/Tuxedo/46519124_22258.jpg,0,Tuxedo
22101,/content/cat_breed/Tuxedo/44025026_6819.jpg,0,Tuxedo
22102,/content/cat_breed/Tuxedo/45327504_3745.jpg,0,Tuxedo
22103,/content/cat_breed/Tuxedo/46559021_17722.jpg,0,Tuxedo
22104,/content/cat_breed/Tuxedo/46349648_39877.jpg,0,Tuxedo
22105,/content/cat_breed/Tuxedo/46183475_54253.jpg,0,Tuxedo
22106,/content/cat_breed/Tuxedo/44583189_5890.jpg,0,Tuxedo
22107,/content/cat_breed/Tuxedo/44345881_6303.jpg,0,Tuxedo
22108,/content/cat_breed/Tuxedo/42601053_9790.jpg,0,Tuxedo
22109,/content/cat_breed/Tuxedo/43730232_7388.jpg,0,Tuxedo
22110,/content/cat_breed/Tuxedo/45882151_2385.jpg,0,Tuxedo
22111,/content/cat_breed/Tuxedo/46567907_16577.jpg,0,Tuxedo
22112,/content/cat_breed/Tuxedo/42669900_9658.jpg,0,Tuxedo
22113,/content/cat_breed/Tuxedo/45298355_3898.jpg,0,Tuxedo
22114,/content/cat_breed/Tuxedo/44436387_6158.jpg,0,Tuxedo
22115,/content/cat_breed/Tuxedo/46688772_25.jpg,0,Tuxedo
22116,/content/cat_breed/Tuxedo/42957921_9000.jpg,0,Tuxedo
22117,/content/cat_breed/Tuxedo/43176517_8509.jpg,0,Tuxedo
22118,/content/cat_breed/Tuxedo/45272431_4014.jpg,0,Tuxedo
22119,/content/cat_breed/Tuxedo/44938617_5027.jpg,0,Tuxedo
22120,/content/cat_breed/Tuxedo/45286640_3976.jpg,0,Tuxedo
22121,/content/cat_breed/Tuxedo/44122466_6674.jpg,0,Tuxedo
22122,/content/cat_breed/Tuxedo/44436170_6161.jpg,0,Tuxedo
22123,/content/cat_breed/Tuxedo/45577048_3140.jpg,0,Tuxedo
22124,/content/cat_breed/Tuxedo/46765479_153.jpg,0,Tuxedo
22125,/content/cat_breed/Tuxedo/45299788_3815.jpg,0,Tuxedo
22126,/content/cat_breed/Tuxedo/43731522_7384.jpg,0,Tuxedo
22127,/content/cat_breed/Tuxedo/44355242_6288.jpg,0,Tuxedo
22128,/content/cat_breed/Tuxedo/46469249_27841.jpg,0,Tuxedo
22129,/content/cat_breed/Tuxedo/43296120_8273.jpg,0,Tuxedo
22130,/content/cat_breed/Tuxedo/43485195_7889.jpg,0,Tuxedo
22131,/content/cat_breed/Tuxedo/44963480_4950.jpg,0,Tuxedo
22132,/content/cat_breed/Tuxedo/45570561_3157.jpg,0,Tuxedo
22133,/content/cat_breed/Tuxedo/44354705_6292.jpg,0,Tuxedo
22134,/content/cat_breed/Tuxedo/44822269_5364.jpg,0,Tuxedo
22135,/content/cat_breed/Tuxedo/42584695_9862.jpg,0,Tuxedo
22136,/content/cat_breed/Tuxedo/43655993_7573.jpg,0,Tuxedo
22137,/content/cat_breed/Tuxedo/44846551_5295.jpg,0,Tuxedo
22138,/content/cat_breed/Tuxedo/45604890_3057.jpg,0,Tuxedo
22139,/content/cat_breed/Tuxedo/45579338_3106.jpg,0,Tuxedo
22140,/content/cat_breed/Tuxedo/45758035_2669.jpg,0,Tuxedo
22141,/content/cat_breed/Tuxedo/46118180_1693.jpg,0,Tuxedo
22142,/content/cat_breed/Tuxedo/44865503_5252.jpg,0,Tuxedo
22143,/content/cat_breed/Tuxedo/46803894_20.jpg,0,Tuxedo
22144,/content/cat_breed/Tuxedo/46460066_28813.jpg,0,Tuxedo
22145,/content/cat_breed/Tuxedo/44535808_5983.jpg,0,Tuxedo
22146,/content/cat_breed/Tuxedo/43664046_7545.jpg,0,Tuxedo
22147,/content/cat_breed/Tuxedo/45670744_2908.jpg,0,Tuxedo
22148,/content/cat_breed/Tuxedo/42992591_8934.jpg,0,Tuxedo
22149,/content/cat_breed/Tuxedo/44521710_6006.jpg,0,Tuxedo
22150,/content/cat_breed/Tuxedo/46357849_39025.jpg,0,Tuxedo
22151,/content/cat_breed/Tuxedo/43703838_7455.jpg,0,Tuxedo
22152,/content/cat_breed/Tuxedo/45515852_3593.jpg,0,Tuxedo
22153,/content/cat_breed/Tuxedo/43039994_8804.jpg,0,Tuxedo
22154,/content/cat_breed/Tuxedo/42715818_9546.jpg,0,Tuxedo
22155,/content/cat_breed/Tuxedo/42694095_9588.jpg,0,Tuxedo
22156,/content/cat_breed/Tuxedo/44205744_6547.jpg,0,Tuxedo
22157,/content/cat_breed/Tuxedo/43348581_8160.jpg,0,Tuxedo
22158,/content/cat_breed/Tuxedo/45210151_4198.jpg,0,Tuxedo
22159,/content/cat_breed/Tuxedo/42781842_9395.jpg,0,Tuxedo
22160,/content/cat_breed/Tuxedo/44922502_5074.jpg,0,Tuxedo
22161,/content/cat_breed/Tuxedo/43932011_6989.jpg,0,Tuxedo
22162,/content/cat_breed/Tuxedo/44806251_5442.jpg,0,Tuxedo
22163,/content/cat_breed/Tuxedo/43277375_8321.jpg,0,Tuxedo
22164,/content/cat_breed/Tuxedo/43816608_7237.jpg,0,Tuxedo
22165,/content/cat_breed/Tuxedo/45541866_3248.jpg,0,Tuxedo
22166,/content/cat_breed/Tuxedo/43617411_7632.jpg,0,Tuxedo
22167,/content/cat_breed/Tuxedo/46118162_1694.jpg,0,Tuxedo
22168,/content/cat_breed/Tuxedo/46485754_26184.jpg,0,Tuxedo
22169,/content/cat_breed/Tuxedo/44133806_6655.jpg,0,Tuxedo
22170,/content/cat_breed/Tuxedo/42975336_8961.jpg,0,Tuxedo
22171,/content/cat_breed/Tuxedo/46299498_44239.jpg,0,Tuxedo
22172,/content/cat_breed/Tuxedo/45639692_2966.jpg,0,Tuxedo
22173,/content/cat_breed/Tuxedo/46600106_12138.jpg,0,Tuxedo
22174,/content/cat_breed/Tuxedo/45666170_2923.jpg,0,Tuxedo
22175,/content/cat_breed/Tuxedo/42855586_9203.jpg,0,Tuxedo
22176,/content/cat_breed/Tuxedo/42669918_9655.jpg,0,Tuxedo
22177,/content/cat_breed/Tuxedo/42757499_9456.jpg,0,Tuxedo
22178,/content/cat_breed/Tuxedo/43899991_7076.jpg,0,Tuxedo
22179,/content/cat_breed/Tuxedo/42666738_9672.jpg,0,Tuxedo
22180,/content/cat_breed/Tuxedo/42957061_9008.jpg,0,Tuxedo
22181,/content/cat_breed/Tuxedo/44880737_5203.jpg,0,Tuxedo
22182,/content/cat_breed/Tuxedo/45350283_3680.jpg,0,Tuxedo
22183,/content/cat_breed/Tuxedo/46238057_49726.jpg,0,Tuxedo
22184,/content/cat_breed/Tuxedo/46729313_262.jpg,0,Tuxedo
22185,/content/cat_breed/Tuxedo/46169610_55495.jpg,0,Tuxedo
22186,/content/cat_breed/Tuxedo/44174543_6585.jpg,0,Tuxedo
22187,/content/cat_breed/Tuxedo/46766212_152.jpg,0,Tuxedo
22188,/content/cat_breed/Tuxedo/46183652_54212.jpg,0,Tuxedo
22189,/content/cat_breed/Tuxedo/43821433_7227.jpg,0,Tuxedo
22190,/content/cat_breed/Tuxedo/46683000_50.jpg,0,Tuxedo
22191,/content/cat_breed/Tuxedo/46766385_151.jpg,0,Tuxedo
22192,/content/cat_breed/Tuxedo/44286138_6407.jpg,0,Tuxedo
22193,/content/cat_breed/Tuxedo/44552152_5941.jpg,0,Tuxedo
22194,/content/cat_breed/Tuxedo/43629474_7610.jpg,0,Tuxedo
22195,/content/cat_breed/Tuxedo/45532612_3266.jpg,0,Tuxedo
22196,/content/cat_breed/Tuxedo/44338663_6314.jpg,0,Tuxedo
22197,/content/cat_breed/Tuxedo/46796803_56.jpg,0,Tuxedo
22198,/content/cat_breed/Tuxedo/46128102_1660.jpg,0,Tuxedo
22199,/content/cat_breed/Tuxedo/45328382_3739.jpg,0,Tuxedo
22200,/content/cat_breed/Tuxedo/44426365_6178.jpg,0,Tuxedo
22201,/content/cat_breed/Tuxedo/43196584_8472.jpg,0,Tuxedo
22202,/content/cat_breed/Tuxedo/43628414_7614.jpg,0,Tuxedo
22203,/content/cat_breed/Tuxedo/42975366_8958.jpg,0,Tuxedo
22204,/content/cat_breed/Tuxedo/45164011_4340.jpg,0,Tuxedo
22205,/content/cat_breed/Tuxedo/42758600_9448.jpg,0,Tuxedo
22206,/content/cat_breed/Tuxedo/46650776_4091.jpg,0,Tuxedo
22207,/content/cat_breed/Tuxedo/44734906_5595.jpg,0,Tuxedo
22208,/content/cat_breed/Tuxedo/43991905_6863.jpg,0,Tuxedo
22209,/content/cat_breed/Tuxedo/44382504_6255.jpg,0,Tuxedo
22210,/content/cat_breed/Tuxedo/45249653_4105.jpg,0,Tuxedo
22211,/content/cat_breed/Tuxedo/46505999_23842.jpg,0,Tuxedo
22212,/content/cat_breed/Tuxedo/46645768_4906.jpg,0,Tuxedo
22213,/content/cat_breed/Tuxedo/45299926_3810.jpg,0,Tuxedo
22214,/content/cat_breed/Tuxedo/46209773_1730.jpg,0,Tuxedo
22215,/content/cat_breed/Tuxedo/46120088_1680.jpg,0,Tuxedo
22216,/content/cat_breed/Tuxedo/45869183_2410.jpg,0,Tuxedo
22217,/content/cat_breed/Tuxedo/43373071_8113.jpg,0,Tuxedo
22218,/content/cat_breed/Tuxedo/45652120_2955.jpg,0,Tuxedo
22219,/content/cat_breed/Tuxedo/44915448_5101.jpg,0,Tuxedo
22220,/content/cat_breed/Tuxedo/46169694_55478.jpg,0,Tuxedo
22221,/content/cat_breed/Tuxedo/46276076_46359.jpg,0,Tuxedo
22222,/content/cat_breed/Tuxedo/43141151_8594.jpg,0,Tuxedo
22223,/content/cat_breed/Tuxedo/45004937_4832.jpg,0,Tuxedo
22224,/content/cat_breed/Tuxedo/43965580_6917.jpg,0,Tuxedo
22225,/content/cat_breed/Tuxedo/44046366_6780.jpg,0,Tuxedo
22226,/content/cat_breed/Tuxedo/44510749_6027.jpg,0,Tuxedo
22227,/content/cat_breed/Tuxedo/44538423_5969.jpg,0,Tuxedo
22228,/content/cat_breed/Tuxedo/43002214_8890.jpg,0,Tuxedo
22229,/content/cat_breed/Tuxedo/43277774_8318.jpg,0,Tuxedo
22230,/content/cat_breed/Tuxedo/46304572_43758.jpg,0,Tuxedo
22231,/content/cat_breed/Tuxedo/45327467_3746.jpg,0,Tuxedo
22232,/content/cat_breed/Tuxedo/43556542_7749.jpg,0,Tuxedo
22233,/content/cat_breed/Tuxedo/46652597_3576.jpg,0,Tuxedo
22234,/content/cat_breed/Tuxedo/44076556_6729.jpg,0,Tuxedo
22235,/content/cat_breed/Tuxedo/44713455_5643.jpg,0,Tuxedo
22236,/content/cat_breed/Tuxedo/45202144_4231.jpg,0,Tuxedo
22237,/content/cat_breed/Tuxedo/43910701_7045.jpg,0,Tuxedo
22238,/content/cat_breed/Tuxedo/43374439_8110.jpg,0,Tuxedo
22239,/content/cat_breed/Tuxedo/46728334_269.jpg,0,Tuxedo
22240,/content/cat_breed/Tuxedo/46331141_41443.jpg,0,Tuxedo
22241,/content/cat_breed/Tuxedo/44041678_6794.jpg,0,Tuxedo
22242,/content/cat_breed/Tuxedo/42799553_9327.jpg,0,Tuxedo
22243,/content/cat_breed/Tuxedo/42825226_9263.jpg,0,Tuxedo
22244,/content/cat_breed/Tuxedo/46625470_8369.jpg,0,Tuxedo
22245,/content/cat_breed/Tuxedo/46229691_50409.jpg,0,Tuxedo
22246,/content/cat_breed/Tuxedo/46330677_41474.jpg,0,Tuxedo
22247,/content/cat_breed/Tuxedo/43900419_7059.jpg,0,Tuxedo
22248,/content/cat_breed/Tuxedo/43442382_7973.jpg,0,Tuxedo
22249,/content/cat_breed/Tuxedo/43706734_7447.jpg,0,Tuxedo
22250,/content/cat_breed/Tuxedo/44809502_5425.jpg,0,Tuxedo
22251,/content/cat_breed/Tuxedo/44025179_6817.jpg,0,Tuxedo
22252,/content/cat_breed/Tuxedo/45316452_3780.jpg,0,Tuxedo
22253,/content/cat_breed/Tuxedo/42774055_9417.jpg,0,Tuxedo
22254,/content/cat_breed/Tuxedo/43789090_7286.jpg,0,Tuxedo
22255,/content/cat_breed/Tuxedo/45940502_2206.jpg,0,Tuxedo
22256,/content/cat_breed/Tuxedo/42669997_9654.jpg,0,Tuxedo
22257,/content/cat_breed/Tuxedo/45831459_2528.jpg,0,Tuxedo
22258,/content/cat_breed/Tuxedo/46260401_47804.jpg,0,Tuxedo
22259,/content/cat_breed/Tuxedo/46550872_18610.jpg,0,Tuxedo
22260,/content/cat_breed/Tuxedo/45024662_4746.jpg,0,Tuxedo
22261,/content/cat_breed/Tuxedo/45087771_4550.jpg,0,Tuxedo
22262,/content/cat_breed/Tuxedo/43979760_6896.jpg,0,Tuxedo
22263,/content/cat_breed/Tuxedo/42591071_9823.jpg,0,Tuxedo
22264,/content/cat_breed/Tuxedo/46601273_11977.jpg,0,Tuxedo
22265,/content/cat_breed/Tuxedo/44917571_5086.jpg,0,Tuxedo
22266,/content/cat_breed/Tuxedo/44742728_5568.jpg,0,Tuxedo
22267,/content/cat_breed/Tuxedo/46026234_1976.jpg,0,Tuxedo
22268,/content/cat_breed/Tuxedo/45504743_3328.jpg,0,Tuxedo
22269,/content/cat_breed/Tuxedo/44915409_5102.jpg,0,Tuxedo
22270,/content/cat_breed/Tuxedo/44690930_5693.jpg,0,Tuxedo
22271,/content/cat_breed/Tuxedo/42717789_9533.jpg,0,Tuxedo
22272,/content/cat_breed/Tuxedo/46150348_57032.jpg,0,Tuxedo
22273,/content/cat_breed/Tuxedo/43816188_7240.jpg,0,Tuxedo
22274,/content/cat_breed/Tuxedo/43819875_7230.jpg,0,Tuxedo
22275,/content/cat_breed/Tuxedo/46041114_1938.jpg,0,Tuxedo
22276,/content/cat_breed/Tuxedo/44924776_5069.jpg,0,Tuxedo
22277,/content/cat_breed/Tuxedo/46551919_18513.jpg,0,Tuxedo
22278,/content/cat_breed/Tuxedo/43560581_7744.jpg,0,Tuxedo
22279,/content/cat_breed/Tuxedo/45320384_3778.jpg,0,Tuxedo
22280,/content/cat_breed/Tuxedo/45740539_2728.jpg,0,Tuxedo
22281,/content/cat_breed/Tuxedo/45963812_2126.jpg,0,Tuxedo
22282,/content/cat_breed/Tuxedo/44498974_6055.jpg,0,Tuxedo
22283,/content/cat_breed/Tuxedo/44425911_6179.jpg,0,Tuxedo
22284,/content/cat_breed/Tuxedo/46783096_108.jpg,0,Tuxedo
22285,/content/cat_breed/Tuxedo/46507742_23638.jpg,0,Tuxedo
22286,/content/cat_breed/Tuxedo/45538645_3255.jpg,0,Tuxedo
22287,/content/cat_breed/Tuxedo/45725084_2779.jpg,0,Tuxedo
22288,/content/cat_breed/Tuxedo/44915623_5096.jpg,0,Tuxedo
22289,/content/cat_breed/Tuxedo/43351665_8151.jpg,0,Tuxedo
22290,/content/cat_breed/Tuxedo/45554116_3211.jpg,0,Tuxedo
22291,/content/cat_breed/Tuxedo/44164515_6600.jpg,0,Tuxedo
22292,/content/cat_breed/Tuxedo/46188157_53892.jpg,0,Tuxedo
22293,/content/cat_breed/Tuxedo/45352235_3674.jpg,0,Tuxedo
22294,/content/cat_breed/Tuxedo/45908955_2302.jpg,0,Tuxedo
22295,/content/cat_breed/Tuxedo/46226580_50681.jpg,0,Tuxedo
22296,/content/cat_breed/Tuxedo/43742764_7364.jpg,0,Tuxedo
22297,/content/cat_breed/Tuxedo/43954729_6931.jpg,0,Tuxedo
22298,/content/cat_breed/Tuxedo/44340217_6310.jpg,0,Tuxedo
22299,/content/cat_breed/Tuxedo/45829498_2532.jpg,0,Tuxedo
22300,/content/cat_breed/Tuxedo/44898195_5129.jpg,0,Tuxedo
22301,/content/cat_breed/Tuxedo/44594628_5863.jpg,0,Tuxedo
22302,/content/cat_breed/Tuxedo/46083686_1770.jpg,0,Tuxedo
22303,/content/cat_breed/Tuxedo/43858646_7148.jpg,0,Tuxedo
22304,/content/cat_breed/Tuxedo/43299098_8266.jpg,0,Tuxedo
22305,/content/cat_breed/Tuxedo/46456609_29093.jpg,0,Tuxedo
22306,/content/cat_breed/Tuxedo/46120086_1682.jpg,0,Tuxedo
22307,/content/cat_breed/Tuxedo/45465742_3430.jpg,0,Tuxedo
22308,/content/cat_breed/Tuxedo/44165795_6596.jpg,0,Tuxedo
